Frequency[Hz],X-amplitude,Y-amplitude
0,17.5450812858684,47.9741696422536
0.114285716840199,62.1154240035688,114.110960364842
0.228571433680398,38.2517075252304,65.9829979094145
0.342857150520597,91.2945899133249,13.9557277471284
0.457142867360796,187.519030552289,32.2917926665545
0.571428584200996,153.713183183074,41.279287826691
0.685714301041195,50.9039931166346,46.2462241869348
0.800000017881394,11.8472493641848,5.80050098521212
0.914285734721593,20.8410114211095,16.4289889991437
1.02857145156179,13.9634734637265,36.899796968192
1.14285716840199,16.9878448571522,39.7803958069128
1.25714288524219,6.89668928281658,30.7024608315266
1.37142860208239,14.6060658828579,9.76714801839393
1.48571431892259,30.8248663368393,1.87933674611776
1.60000003576279,41.3607443143618,6.23295091072805
1.71428575260299,24.1932870757413,14.5536211241523
1.82857146944319,1.84389297225872,3.0572617409345
1.94285718628339,7.60352005143744,12.5646294458408
2.05714290312358,11.2320189695428,11.2275552214964
2.17142861996378,12.0023498763285,15.5572135290028
2.28571433680398,11.7892171224554,12.8733905985867
2.40000005364418,0.951222733672498,2.89220925451739
2.51428577048438,7.77744197244882,4.51403404779485
2.62857148732458,8.80555642811439,7.59020976658561
2.74285720416478,8.40583231356083,4.30631125112332
2.85714292100498,5.32163436170839,6.01099955068371
2.97142863784518,3.63283969247445,5.15719702318043
3.08571435468538,5.08399946679429,8.86564229091467
3.20000007152558,6.14096868551617,3.03167679329352
3.31428578836577,3.9792292687055,3.87115704862571
3.42857150520597,2.0198337440275,4.77123647623009
3.54285722204617,4.16595015094156,1.79509764025615
3.65714293888637,5.00779644314752,3.30310809690134
3.77142865572657,2.18207601987487,3.43850105728786
3.88571437256677,2.54917867473858,1.80746471520839
4.00000008940697,2.94528111211255,2.67710264373775
4.11428580624717,1.2417632311304,2.57416379753711
4.22857152308737,5.41675430784137,2.70850799063653
4.34285723992757,4.09330371268008,0.860127116422989
4.45714295676777,1.66538307826222,1.7283269446746
4.57142867360796,1.19551250213624,2.01901116234711
4.68571439044816,2.84920588814576,1.98758599260625
4.80000010728836,2.09564862316126,4.48289681543755
4.91428582412856,0.671136201187039,2.00671400102956
5.02857154096876,2.56193534907868,1.50425514934881
5.14285725780896,2.93769546323326,0.853506136055148
5.25714297464916,2.2830212830045,2.13649164022712
5.37142869148936,3.50841761707061,2.19918624705708
5.48571440832956,1.15567180731624,1.16600741884431
5.60000012516976,1.49561622533571,2.07070639857175
5.71428584200996,0.640961887134692,2.10746975817274
5.82857155885016,0.464758203737238,1.53510374417702
5.94285727569035,1.14985664060212,2.77665316944464
6.05714299253055,1.03849383920739,0.937306050660839
6.17142870937075,2.48794904653461,1.52610606567979
6.28571442621095,1.60354261717611,1.13724769619813
6.40000014305115,1.07830487893127,0.835710999229487
6.51428585989135,0.404600773214593,1.61714826682662
6.62857157673155,1.37718413543744,0.975976082024356
6.74285729357175,1.11280165803157,2.49598003753251
6.85714301041195,0.431277650851736,1.30947718933375
6.97142872725215,0.216135129652393,1.0850841158193
7.08571444409235,1.11494613930826,1.13811775806738
7.20000016093255,0.571479943072948,1.10659065383099
7.31428587777274,2.01221147110986,1.15072134647334
7.42857159461294,1.28476180034341,0.909412250157223
7.54285731145314,0.338204537457229,0.743389564356538
7.65714302829334,0.948140380614295,1.19273607179096
7.77142874513354,0.718740656155358,1.16177754262762
7.88571446197374,0.76174772579806,1.52835143651649
8.00000017881394,0.81881108145539,0.99398211987564
8.11428589565414,0.765842253651864,0.902988715634118
8.22857161249434,0.965359783194077,1.14011133944873
8.34285732933454,0.872654271554617,1.07701637836187
8.45714304617474,1.74966981086643,1.02084992701574
8.57142876301493,0.619970763379913,0.83673277640288
8.68571447985513,0.360213054833928,0.749857378501921
8.80000019669533,0.820392453202893,1.21114258906329
8.91428591353553,0.172233507650688,0.534317545010113
9.02857163037573,1.06937249663358,1.21277769446673
9.14285734721593,0.560931055935309,0.970793085085449
9.25714306405613,0.871257651957865,0.726552048753599
9.37142878089633,0.516702832417285,0.979518042597282
9.48571449773653,0.761962048165246,0.63580324523979
9.60000021457673,0.893500022514915,0.989134307491061
9.71428593141692,0.635490806676328,0.712315606116737
9.82857164825712,0.246868509111217,1.16007040863364
9.94285736509732,0.616531074647598,0.937224104327322
10.0571430819375,0.250156199268483,0.541217853652826
10.1714287987777,0.861599129257334,1.05972377531357
10.2857145156179,0.506709852971727,0.978661900748244
10.4000002324581,0.790930035719349,0.673707255018359
10.5142859492983,0.386037706058442,0.970551950127577
10.6285716661385,0.364521580437208,0.432649014091126
10.7428573829787,0.816960796342681,0.654368902900355
10.8571430998189,0.417941388160993,0.644223122421882
10.9714288166591,0.515820915923512,1.10235520750448
11.0857145334993,0.664851450601068,0.680696386022988
11.2000002503395,0.127611530959184,0.562561597435515
11.3142859671797,0.388398158901743,0.953388567145162
11.4285716840199,0.478414706685041,0.605760848773667
