Frequency[Hz],X-amplitude,Y-amplitude
0,62.6825132438605,177.887095984223
0.119904079418674,3.72758369991617,2.25217116061059
0.239808158837348,4.32038614859317,1.22206089962076
0.359712238256022,3.63082676939277,7.80610533903116
0.479616317674697,4.73080115431798,4.44179243609413
0.599520397093371,0.563774780822682,4.04163375784533
0.719424476512045,1.33962480701779,4.79355127762572
0.839328555930719,0.554204436672846,1.46425370080325
0.959232635349393,1.43037820776573,1.10197930632165
1.07913671476807,0.616547849043709,3.13020747188684
1.19904079418674,0.718590851468218,0.116324479224049
1.31894487360542,0.693360457014923,1.77580983820553
1.43884895302409,0.153467619493815,1.75646004620795
1.55875303244276,0.190480177374458,2.06987520636626
1.67865711186144,0.239066784549302,0.812551799895776
1.79856119128011,0.185603832144387,1.31634698568598
1.91846527069879,0.114835006608843,1.16725732718586
2.03836935011746,0.104052086769335,0.599010775890961
2.15827342953613,0.275667213454111,0.458194584675832
2.27817750895481,0.258299354313378,0.700678173410057
2.39808158837348,0.00730810641386219,0.590801127452756
2.51798566779216,0.246056158861846,0.540592347261128
2.63788974721083,0.17829649073769,0.645101996459481
2.75779382662951,0.145951962184701,0.449326432154809
2.87769790604818,0.123779402454587,0.357515864327124
2.99760198546685,0.237676390959528,0.186225207378632
3.11750606488553,0.176843030976012,0.2358390322052
3.2374101443042,0.126691109313139,0.364184400363005
3.35731422372288,0.153094755023231,0.343506935361293
3.47721830314155,0.131206533642843,0.443570099712102
3.59712238256022,0.119741440175942,0.356687587299974
3.7170264619789,0.0766073066610099,0.27202907598831
3.83693054139757,0.0966492917431132,0.271795056866272
3.95683462081625,0.113249785335639,0.210406087291108
4.07673870023492,0.0577515980642298,0.277736610420626
4.19664277965359,0.0446342085293527,0.196282150847422
4.31654685907227,0.140016911802881,0.245852873712916
4.43645093849094,0.0660684911651534,0.400386291322771
4.55635501790962,0.0977789637822284,0.298678717773658
4.67625909732829,0.123662921033413,0.246375261352221
4.79616317674697,0.105722144628658,0.265862319694859
4.91606725616564,0.0839898691244923,0.199782611865763
5.03597133558431,0.0890922217794069,0.144574350882068
5.15587541500299,0.0642504615626603,0.167545252465486
5.27577949442166,0.0870661605225544,0.235689822709748
5.39568357384034,0.0655018441142484,0.191897688223884
5.51558765325901,0.117793678829187,0.215472957207868
5.63549173267768,0.106949096120554,0.237541880507617
5.75539581209636,0.0765318662155425,0.232051554400518
5.87529989151503,0.122185863013131,0.177303789468572
5.99520397093371,0.0736082622271183,0.18233939436465
6.11510805035238,0.0674749964743973,0.217979661502575
6.23501212977106,0.0747191130805265,0.196374692725766
6.35491620918973,0.0773124049266854,0.202932461995217
6.4748202886084,0.0901382210042545,0.214598315232672
6.59472436802708,0.0646196123133813,0.218079252815284
6.71462844744575,0.103681856950373,0.208339188056402
6.83453252686443,0.0844231580010791,0.210094832216002
6.9544366062831,0.0763487170271984,0.194075748053712
7.07434068570177,0.0898275895952885,0.210784918094875
7.19424476512045,0.0858259961505413,0.209469528641427
7.31414884453912,0.0533969513435356,0.193351136381721
7.4340529239578,0.0831579985730502,0.202731131602528
7.55395700337647,0.0698526353481625,0.224261873192047
7.67386108279514,0.075326159348043,0.194739614826707
7.79376516221382,0.0990001222408242,0.208702450095996
7.91366924163249,0.107495939360386,0.230840431889202
8.03357332105117,0.10289924283621,0.209902038685652
8.15347740046984,0.0978960115989608,0.199811178062398
8.27338147988852,0.0682860321424527,0.213046517117102
8.39328555930719,0.0914203046560396,0.20265583066663
8.51318963872586,0.0836169822747675,0.21228814776957
8.63309371814454,0.0765896111423793,0.211013711759021
8.75299779756321,0.0627754195066185,0.19708526558637
8.87290187698189,0.0986378761764135,0.214184644061369
8.99280595640056,0.0818761750393518,0.17472990485584
9.11271003581923,0.0769820707815071,0.177423590759652
9.23261411523791,0.0632327457751503,0.192840077676133
9.35251819465658,0.0702856073403661,0.219257400817604
9.47242227407526,0.066641665334242,0.235890327777465
9.59232635349393,0.0785181431964368,0.218645931988811
9.7122304329126,0.0956476837181044,0.20761068691959
9.83213451233128,0.0660307040116498,0.189792630054791
9.95203859174995,0.0878605259973839,0.203399022306319
10.0719426711686,0.075218975163619,0.209979037156076
10.1918467505873,0.0775204658477163,0.197052455012436
10.311750830006,0.0765585843309387,0.20675509059123
10.4316549094246,0.0808727530515401,0.22981183906467
10.5515589888433,0.0751831244586199,0.208633809052688
10.671463068262,0.0781956850174756,0.231907280147005
10.7913671476807,0.0684086593000838,0.202455812595505
10.9112712270993,0.0731350596016246,0.210758999582438
11.031175306518,0.0803230075831247,0.206944208014902
11.1510793859367,0.0720477716844284,0.189196490835289
11.2709834653554,0.0707456053956203,0.181940106530199
11.390887544774,0.0829274109982024,0.218992242310284
11.5107916241927,0.0806116119094128,0.21053961833848
11.6306957036114,0.0905123408327709,0.227974251525896
11.7505997830301,0.0771384371263636,0.197639457594976
11.8705038624487,0.0657235025861108,0.185841773850257
11.9904079418674,0.0696931529539671,0.206273274721539
