Sensor nummer,29,30,31,32,33,34,40,41,42,43,44,45,46,47,51,52,53,54,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,94,95,96,98,99,100,101,102,103,104,105,106,107,110,111,112,113,114,115,116,117,118,119,122,123,124,125,126,127,128,129,130,131,135,136,137,138,139,140,141,142,143,147,148,149,150,151,152,153,154,155,159,160,161,162,163,164,165,166,167,171,172,173,174,175,176,177,178,179,183,184,185,186,187,188,189,190,191,195,196,197,198,199,200,201,202,208,209,210,211,212,213,214,221,222,223,224,225
Minimum,10.57283,2.064516,0.5630499,0.06256109,9.259042,11.63636,0,0.1876833,0,0,0,0,0.3753666,0.4379277,0,1.1261,7.569892,10.69795,13.20039,8.070381,6.25611,10.00978,7.695014,0,4.629521,8.00782,10.88563,11.19844,13.38807,11.13587,9.759531,10.51026,11.44868,10.19746,0,3.816227,11.07331,10.63539,10.32258,14.57674,14.01369,12.13685,12.51222,13.57576,3.190616,3.190616,4.817204,4.754643,3.628544,0.06256109,0,1.939394,0,0,0,0,0.1876833,1.626588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.503421,4.129032,3.816227,8.195503,5.13001,0,0,0,0,4.066471,6.631476,8.821115,6.81916,14.07625,2.001955,0,0,1.501466,5.755621,4.56696,12.82502,9.947214,13.45063,10.82307,0,1.188661,7.069404,9.196481,6.568915,12.01173,0,0,0,0,0,0
Maximum,11.01075,2.189638,0.688172,0.3753666,10.69795,12.32454,0,0.3128055,0,0,0,0,0.8758553,1.814272,0,1.438905,8.758554,11.38612,13.88856,8.508309,6.81916,10.63539,10.1349,0,5.067449,8.508309,11.63636,11.5738,13.88856,11.51124,10.32258,10.88563,11.82405,11.19844,0.1251222,4.316716,11.94917,11.261,11.69893,15.01466,14.51417,12.44966,13.01271,13.95112,5.567937,3.378299,5.505376,5.442815,4.129032,0.8132942,0,2.627566,0.5004888,0.5004888,0,0,0.3128055,1.814272,0,0,0,0,0,0,0,0,0,0.3753666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.191593,5.380254,6.005865,10.4477,6.756598,0,0,0,1.000978,5.13001,9.008798,11.01075,8.070381,15.82796,3.691105,0,0,3.628544,8.132942,6.25611,14.26393,11.38612,15.64027,14.32649,0,3.065494,9.822092,11.44868,9.759531,13.826,0.688172,0,0,0,0,0
20% Averarge,10.88563,2.064516,0.6256109,0.2502444,10.1349,12.01173,0,0.2502444,0,0,0,0,0.6256109,1.251222,0,1.1261,7.820137,10.82307,13.45063,8.258064,6.506354,10.38514,9.446725,0,4.692082,8.132942,11.19844,11.32356,13.57576,11.32356,10.07234,10.69795,11.63636,10.88563,0,3.941349,11.261,10.94819,10.82307,14.70186,14.26393,12.32454,12.6999,13.76344,4.56696,3.253177,4.942327,5.004888,3.816227,0.3128055,0,2.31476,0.1876833,0.3128055,0,0,0.1876833,1.68915,0,0,0,0,0,0,0,0,0,0.2502444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.753666,4.754643,4.692082,9.509287,5.943304,0,0,0,0.4379277,4.56696,7.882698,10.26002,7.44477,15.39003,3.315738,0,0,2.439883,6.756598,5.505376,13.57576,10.69795,14.76442,13.20039,0,2.127077,8.445747,10.63539,8.258064,13.07527,0.3753666,0,0,0,0,0
0.000,10.63539,2.064516,0.6256109,0.3128055,10.19746,12.01173,0,0.2502444,0,0,0,0,0.3753666,0.4379277,0,1.188661,8.383186,10.94819,13.32551,8.070381,6.25611,10.00978,7.695014,0,4.817204,8.195503,11.19844,11.261,13.38807,11.19844,9.822092,10.51026,11.51124,10.32258,0,4.066471,11.44868,11.01075,11.261,14.70186,14.01369,12.19941,12.51222,13.57576,3.190616,3.315738,5.255132,5.192571,3.941349,0.1251222,0,2.001955,0,0,0,0,0.2502444,1.68915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565982,4.191593,3.816227,8.195503,5.13001,0,0,0,0,4.191593,6.881721,9.071359,6.81916,14.51417,2.690127,0,0,1.814272,5.943304,4.817204,12.88759,10.00978,13.63832,11.261,0,1.564027,7.382209,9.321603,7.194526,12.26197,0,0,0,0,0,0
0.010,10.63539,2.127077,0.6256109,0.3128055,10.19746,12.07429,0,0.2502444,0,0,0,0,0.3753666,0.4379277,0,1.188661,8.383186,10.94819,13.32551,8.070381,6.25611,10.07234,7.695014,0,4.817204,8.195503,11.19844,11.261,13.38807,11.13587,9.822092,10.51026,11.44868,10.32258,0,4.129032,11.44868,11.01075,11.261,14.70186,14.07625,12.19941,12.51222,13.57576,3.190616,3.315738,5.255132,5.192571,3.941349,0.1251222,0,1.939394,0,0,0,0,0.2502444,1.68915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565982,4.191593,3.816227,8.195503,5.13001,0,0,0,0,4.254155,6.944282,9.071359,6.81916,14.51417,2.690127,0,0,1.814272,5.943304,4.817204,12.88759,9.947214,13.76344,11.261,0,1.564027,7.44477,9.446725,7.194526,12.32454,0,0,0,0,0,0
0.020,10.63539,2.064516,0.6256109,0.3128055,10.19746,12.01173,0,0.2502444,0,0,0,0,0.3753666,0.4379277,0,1.188661,8.383186,10.88563,13.32551,8.070381,6.25611,10.00978,7.757576,0,4.754643,8.195503,11.19844,11.19844,13.38807,11.13587,9.759531,10.51026,11.44868,10.26002,0,4.066471,11.44868,11.01075,11.32356,14.70186,14.07625,12.13685,12.51222,13.57576,3.378299,3.315738,5.255132,5.192571,3.941349,0.1251222,0,2.001955,0,0,0,0,0.2502444,1.68915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565982,4.191593,3.816227,8.195503,5.13001,0,0,0,0,4.191593,6.944282,9.071359,6.881721,14.51417,2.690127,0,0,1.814272,5.943304,4.817204,12.88759,10.00978,13.76344,11.261,0,1.564027,7.44477,9.446725,7.194526,12.32454,0,0,0,0,0,0
0.030,10.63539,2.127077,0.6256109,0.3128055,10.32258,12.07429,0,0.2502444,0,0,0,0,0.4379277,0.4379277,0,1.188661,8.383186,10.88563,13.32551,8.070381,6.25611,10.07234,7.695014,0,4.754643,8.195503,11.13587,11.261,13.38807,11.13587,9.822092,10.51026,11.44868,10.19746,0,4.129032,11.44868,11.01075,11.261,14.6393,14.01369,12.19941,12.51222,13.57576,3.378299,3.315738,5.317693,5.255132,3.941349,0.1251222,0,2.001955,0,0,0,0,0.2502444,1.68915,0,0,0,0,0,0,0,0,0,0.1251222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565982,4.191593,3.816227,8.195503,5.13001,0,0,0,0,4.254155,6.944282,9.071359,6.881721,14.51417,2.690127,0,0,1.876833,5.943304,4.817204,12.95015,10.00978,13.76344,11.38612,0,1.564027,7.44477,9.446725,7.194526,12.26197,0,0,0,0,0,0
0.040,10.63539,2.127077,0.6256109,0.3128055,10.19746,12.01173,0,0.2502444,0,0,0,0,0.4379277,0.4379277,0,1.188661,8.383186,10.88563,13.32551,8.070381,6.25611,10.07234,7.695014,0,4.817204,8.195503,11.19844,11.19844,13.38807,11.13587,9.822092,10.51026,11.44868,10.26002,0,4.066471,11.44868,11.01075,11.261,14.6393,14.07625,12.13685,12.51222,13.57576,3.378299,3.315738,5.255132,5.255132,3.941349,0.1251222,0,1.939394,0,0,0,0,0.2502444,1.68915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565982,4.191593,3.816227,8.195503,5.13001,0,0,0,0,4.254155,6.944282,9.071359,6.881721,14.51417,2.690127,0,0,1.939394,5.943304,4.817204,12.88759,10.00978,13.88856,11.261,0,1.564027,7.44477,9.446725,7.194526,12.32454,0,0,0,0,0,0
0.050,10.63539,2.064516,0.6256109,0.3128055,10.19746,12.07429,0,0.2502444,0,0,0,0,0.4379277,0.4379277,0,1.188661,8.383186,10.94819,13.45063,8.070381,6.318671,10.00978,7.695014,0,4.817204,8.195503,11.19844,11.261,13.45063,11.13587,9.759531,10.51026,11.44868,10.26002,0,4.066471,11.44868,11.01075,11.261,14.70186,14.01369,12.19941,12.51222,13.57576,3.378299,3.315738,5.255132,5.255132,3.941349,0.1251222,0,2.064516,0,0,0,0,0.2502444,1.68915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565982,4.191593,3.816227,8.195503,5.13001,0,0,0,0,4.254155,6.944282,9.071359,6.881721,14.51417,2.690127,0,0,1.876833,5.943304,4.817204,12.95015,10.00978,13.826,11.261,0,1.564027,7.44477,9.446725,7.131965,12.32454,0,0,0,0,0,0
