Sensor nummer,29,30,31,32,33,34,40,41,42,43,44,45,46,47,51,52,53,54,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,94,95,96,98,99,100,101,102,103,104,105,106,107,110,111,112,113,114,115,116,117,118,119,122,123,124,125,126,127,128,129,130,131,135,136,137,138,139,140,141,142,143,147,148,149,150,151,152,153,154,155,159,160,161,162,163,164,165,166,167,171,172,173,174,175,176,177,178,179,183,184,185,186,187,188,189,190,191,195,196,197,198,199,200,201,202,208,209,210,211,212,213,214,221,222,223,224,225
Minimum,13.26295,1.939394,1.063539,0.688172,9.321603,10.88563,0,0,0,0,0,0,6.506354,7.569892,0,0.8132942,7.382209,10.88563,13.01271,7.757576,5.255132,5.13001,3.065494,0,5.943304,8.821115,11.5738,12.44966,14.6393,12.51222,10.88563,11.5738,12.44966,5.192571,0.8758553,5.317693,12.51222,11.82405,13.07527,15.7654,16.01564,13.07527,13.32551,14.6393,1.751711,3.628544,6.506354,5.630498,6.443793,1.814272,2.064516,7.319648,7.820137,5.317693,0,0,0.8132942,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377322,3.941349,5.818182,6.068426,2.87781,0,0,0,0,2.627566,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.071359,4.817204,12.01173,10.19746,10.51026,0,2.87781,5.13001,8.946237,8.070381,6.694037,5.880743,0,0,4.879766,0.3753666,0,0
Maximum,14.20137,2.127077,1.564027,0.9384164,10.19746,11.5738,0,0.1251222,0,0,0,0,7.194526,8.633431,0,1.188661,7.820137,11.261,13.57576,8.57087,6.005865,5.818182,3.628544,0,6.130987,9.259042,12.13685,12.82502,15.01466,13.01271,11.261,12.01173,12.88759,7.006843,1.313783,5.693059,12.76246,12.13685,13.63832,16.0782,16.51613,13.45063,13.63832,15.13978,3.565982,4.00391,6.81916,6.005865,7.006843,2.940372,2.502444,7.757576,8.383186,6.443793,0,0,1.063539,2.252199,0.1251222,0,0,0,0,0,0,0,0,0.1876833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1251222,0,0,0,0,0,0,0,0,2.752688,4.879766,7.069404,7.069404,4.00391,0,0,0,0,3.253177,6.068426,11.261,11.51124,7.44477,4.754643,0,0,0,5.943304,10.4477,5.755621,13.07527,11.13587,11.69893,0,3.628544,5.818182,10.51026,10.00978,7.820137,7.695014,0,0,6.193548,2.565005,0,0
20% Averarge,13.76344,2.001955,1.376344,0.8132942,9.634409,11.19844,0,0.06256109,0,0,0,0,6.81916,7.820137,0,1.000978,7.569892,11.01075,13.26295,8.132942,5.505376,5.317693,3.378299,0,6.068426,8.946237,11.76149,12.57478,14.82698,12.6999,11.07331,11.82405,12.63734,6.068426,1.188661,5.442815,12.63734,11.94917,13.26295,15.89052,16.20332,13.20039,13.45063,14.88954,2.87781,3.691105,6.631476,5.755621,6.631476,2.565005,2.127077,7.507331,8.00782,5.943304,0,0,0.9384164,2.127077,0,0,0,0,0,0,0,0,0,0.1251222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502444,4.56696,6.381232,6.631476,3.503421,0,0,0,0,3.002933,5.880743,10.76051,11.07331,6.944282,4.441838,0,0,0,5.567937,9.947214,5.380254,12.63734,10.69795,11.19844,0,3.190616,5.505376,9.822092,9.259042,7.319648,6.81916,0,0,5.630498,1.751711,0,0
0.000,13.826,2.064516,1.1261,0.7507331,9.384164,11.13587,0,0.1251222,0,0,0,0,6.506354,7.569892,0,1.000978,7.632453,11.01075,13.07527,8.132942,5.255132,5.192571,3.065494,0,6.130987,8.946237,11.69893,12.51222,14.70186,12.57478,10.94819,11.69893,12.51222,5.192571,1.251222,5.442815,12.63734,11.94917,13.20039,15.82796,16.01564,13.13783,13.38807,14.70186,1.751711,3.753666,6.694037,5.818182,6.568915,1.814272,2.064516,7.319648,7.820137,5.317693,0,0,0.9384164,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,2.439883,3.941349,5.880743,6.130987,2.940372,0,0,0,0,2.690127,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.13392,4.879766,12.01173,10.26002,10.51026,0,2.87781,5.192571,8.946237,8.195503,6.756598,6.005865,0,0,4.942327,0.7507331,0,0
0.010,13.88856,2.064516,1.1261,0.7507331,9.384164,11.19844,0,0.1251222,0,0,0,0,6.506354,7.632453,0,1.000978,7.632453,11.01075,13.01271,8.132942,5.255132,5.255132,3.065494,0,6.130987,8.946237,11.63636,12.51222,14.6393,12.51222,10.94819,11.76149,12.51222,5.192571,1.251222,5.442815,12.63734,11.94917,13.20039,15.82796,16.01564,13.13783,13.38807,14.70186,1.751711,3.753666,6.694037,5.818182,6.568915,1.876833,2.064516,7.382209,7.882698,5.380254,0,0,0.9384164,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,2.377322,4.00391,5.818182,6.130987,2.940372,0,0,0,0,2.690127,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.071359,4.879766,12.01173,10.19746,10.63539,0,2.87781,5.192571,8.946237,8.195503,6.81916,6.005865,0,0,4.942327,0.7507331,0,0
0.020,13.826,2.064516,1.1261,0.7507331,9.321603,11.19844,0,0.06256109,0,0,0,0,6.506354,7.632453,0,1.000978,7.632453,11.01075,13.07527,8.070381,5.255132,5.192571,3.065494,0,6.130987,8.883676,11.69893,12.51222,14.70186,12.57478,10.94819,11.69893,12.44966,5.192571,1.251222,5.442815,12.6999,11.94917,13.26295,15.82796,16.01564,13.07527,13.32551,14.70186,1.751711,3.753666,6.694037,5.818182,6.568915,1.876833,2.064516,7.319648,7.882698,5.380254,0,0,0.9384164,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,2.439883,4.00391,5.880743,6.130987,2.940372,0,0,0,0,2.690127,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.13392,4.879766,12.01173,10.19746,10.69795,0,2.87781,5.192571,8.946237,8.132942,6.756598,6.005865,0,0,5.004888,0.7507331,0,0
0.030,13.88856,2.064516,1.1261,0.7507331,9.384164,11.13587,0,0.06256109,0,0,0,0,6.506354,7.632453,0,1.063539,7.632453,11.01075,13.01271,8.070381,5.255132,5.192571,3.065494,0,6.130987,8.946237,11.63636,12.51222,14.6393,12.57478,10.94819,11.69893,12.51222,5.192571,1.251222,5.442815,12.63734,11.94917,13.26295,15.82796,16.01564,13.20039,13.38807,14.70186,1.751711,3.753666,6.694037,5.818182,6.568915,1.876833,2.064516,7.319648,7.882698,5.380254,0,0,0.9384164,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,2.439883,3.941349,5.880743,6.130987,2.940372,0,0,0,0,2.690127,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.13392,4.879766,12.07429,10.19746,10.57283,0,2.87781,5.192571,8.946237,8.132942,6.756598,6.005865,0,0,5.004888,0.7507331,0,0
0.040,13.88856,2.064516,1.1261,0.7507331,9.384164,11.19844,0,0.06256109,0,0,0,0,6.506354,7.632453,0,1.063539,7.632453,11.01075,13.07527,8.132942,5.255132,5.192571,3.065494,0,6.130987,8.946237,11.69893,12.51222,14.70186,12.51222,10.88563,11.76149,12.51222,5.192571,1.251222,5.442815,12.6999,11.94917,13.26295,15.7654,16.01564,13.13783,13.32551,14.70186,1.751711,3.753666,6.694037,5.818182,6.568915,1.876833,2.064516,7.382209,7.882698,5.380254,0,0,0.9384164,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,2.439883,3.941349,5.880743,6.130987,2.940372,0,0,0,0,2.690127,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.13392,4.879766,12.01173,10.19746,10.63539,0,2.87781,5.192571,8.946237,8.132942,6.81916,6.068426,0,0,4.942327,0.7507331,0,0
0.050,13.826,2.064516,1.1261,0.7507331,9.384164,11.19844,0,0.1251222,0,0,0,0,6.506354,7.632453,0,1.000978,7.632453,11.07331,13.07527,8.132942,5.255132,5.192571,3.065494,0,6.068426,8.946237,11.63636,12.51222,14.6393,12.57478,10.94819,11.69893,12.57478,5.255132,1.251222,5.442815,12.63734,11.94917,13.20039,15.82796,16.01564,13.13783,13.38807,14.76442,1.751711,3.753666,6.694037,5.818182,6.568915,1.876833,2.064516,7.382209,7.882698,5.380254,0,0,0.9384164,2.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,2.439883,3.941349,5.880743,6.130987,2.940372,0,0,0,0,2.690127,5.630498,10.07234,10.4477,6.506354,4.191593,0,0,0,4.942327,9.13392,4.879766,12.01173,10.19746,10.57283,0,2.87781,5.192571,9.008798,8.195503,6.756598,6.068426,0,0,5.004888,0.7507331,0,0
