Sensor nummer,29,30,31,32,33,34,40,41,42,43,44,45,46,47,51,52,53,54,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,94,95,96,98,99,100,101,102,103,104,105,106,107,110,111,112,113,114,115,116,117,118,119,122,123,124,125,126,127,128,129,130,131,135,136,137,138,139,140,141,142,143,147,148,149,150,151,152,153,154,155,159,160,161,162,163,164,165,166,167,171,172,173,174,175,176,177,178,179,183,184,185,186,187,188,189,190,191,195,196,197,198,199,200,201,202,208,209,210,211,212,213,214,221,222,223,224,225
Minimum,2.127077,0,2.189638,0.9384164,4.692082,5.317693,0,0,0,0,0,1.188661,5.192571,5.755621,0,0.06256109,3.44086,6.944282,8.195503,5.13001,4.191593,2.815249,0.8758553,0,4.066471,11.44868,16.14076,12.3871,16.20332,14.07625,11.261,10.82307,10.94819,3.315738,0.06256109,6.443793,10.38514,13.26295,11.13587,12.3871,15.20235,13.88856,11.94917,11.76149,5.505376,2.87781,5.755621,4.692082,6.443793,6.068426,3.065494,1.063539,5.880743,6.381232,4.629521,0,0,1.501466,1.188661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.691105,7.131965,9.196481,6.318671,4.56696,0,0,0,0.8758553,4.254155,5.380254,11.88661,13.07527,9.634409,7.569892,0,0,0.7507331,7.507331,8.00782,18.39296,16.89149,13.20039,13.826,0.1876833,3.941349,13.70088,9.509287,13.5132,12.57478,13.07527,0,0,2.940372,4.692082,0.8758553,0
Maximum,3.315738,0.4379277,2.690127,1.1261,5.067449,5.567937,0,0,0,0,0,1.626588,5.693059,6.068426,0,0.1876833,4.316716,8.195503,11.13587,5.880743,5.380254,3.941349,1.1261,0,4.754643,13.13783,16.95406,13.63832,17.14174,14.57674,11.82405,11.44868,11.261,4.129032,0.7507331,8.758554,13.07527,14.76442,13.76344,13.07527,15.82796,14.26393,12.44966,12.07429,5.880743,3.878788,6.381232,5.567937,7.820137,7.069404,4.629521,1.376344,6.25611,6.944282,5.192571,0,0,2.690127,1.814272,0.6256109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.129032,8.195503,10.4477,6.568915,5.13001,0,0,0,2.064516,5.067449,6.005865,12.88759,14.20137,10.94819,9.196481,0.1251222,0,3.503421,9.008798,10.51026,20.5826,19.20626,16.14076,15.51515,1.251222,4.817204,15.95308,11.01075,15.82796,15.51515,15.70284,0,1.1261,4.56696,6.694037,1.000978,0
20% Averarge,3.002933,0.1876833,2.31476,1.000978,4.817204,5.380254,0,0,0,0,0,1.376344,5.380254,5.818182,0,0.06256109,4.00391,7.507331,10.07234,5.567937,4.754643,3.128055,1.000978,0,4.441838,12.51222,16.70381,13.13783,16.70381,14.32649,11.51124,11.13587,11.07331,3.628544,0.5630499,7.945259,11.69893,14.07625,12.44966,12.76246,15.57771,14.01369,12.07429,11.94917,5.693059,3.503421,6.130987,5.317693,7.131965,6.631476,4.00391,1.251222,6.005865,6.631476,4.879766,0,0,2.31476,1.564027,0.4379277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00391,7.882698,9.947214,6.443793,4.817204,0,0,0,1.376344,4.817204,5.755621,12.51222,13.76344,10.51026,8.508309,0.06256109,0,2.502444,8.383186,9.884653,19.83187,18.20528,14.9521,14.9521,0.9384164,4.441838,15.20235,10.51026,14.76442,14.13881,14.57674,0,0.8132942,4.066471,6.005865,0.9384164,0
0.000,3.190616,0.2502444,2.565005,1.1261,4.879766,5.380254,0,0,0,0,0,1.438905,5.442815,5.818182,0,0.1251222,4.191593,7.882698,10.63539,5.630498,5.004888,3.190616,0.8758553,0,4.629521,12.88759,16.82893,13.45063,16.82893,14.38905,11.38612,10.82307,10.94819,3.565982,0.688172,8.383186,12.19941,14.38905,13.20039,12.95015,15.57771,14.01369,11.94917,11.76149,5.630498,3.816227,6.318671,5.505376,7.507331,6.81916,4.254155,1.188661,6.068426,6.631476,5.067449,0,0,2.565005,1.626588,0.4379277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941349,7.882698,9.822092,6.381232,4.629521,0,0,0,1.251222,4.754643,5.693059,12.26197,13.45063,9.947214,7.695014,0.06256109,0,2.189638,8.132942,9.446725,19.08113,17.89247,13.88856,14.51417,0.1876833,4.316716,14.9521,10.26002,14.07625,13.45063,13.88856,0,0.5004888,3.753666,5.880743,0.9384164,0
0.010,3.253177,0.2502444,2.565005,1.063539,4.879766,5.380254,0,0,0,0,0,1.438905,5.442815,5.818182,0,0.1251222,4.191593,7.882698,10.63539,5.630498,5.004888,3.190616,0.8758553,0,4.692082,12.88759,16.82893,13.45063,16.82893,14.32649,11.38612,10.82307,11.01075,3.503421,0.688172,8.383186,12.26197,14.38905,13.20039,12.95015,15.57771,14.01369,11.94917,11.82405,5.630498,3.878788,6.25611,5.505376,7.507331,6.81916,4.316716,1.188661,6.068426,6.631476,5.067449,0,0,2.627566,1.626588,0.4379277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00391,7.882698,9.822092,6.381232,4.629521,0,0,0,1.251222,4.692082,5.693059,12.26197,13.45063,9.947214,7.695014,0.06256109,0,2.127077,8.132942,9.446725,19.01857,17.95503,14.01369,14.45161,0.1876833,4.316716,14.88954,10.38514,14.01369,13.38807,13.88856,0,0.3753666,3.753666,5.880743,0.9384164,0
0.020,3.253177,0.3128055,2.565005,1.1261,4.879766,5.442815,0,0,0,0,0,1.438905,5.442815,5.818182,0,0.1251222,4.191593,7.882698,10.63539,5.630498,5.004888,3.190616,0.8758553,0,4.692082,12.88759,16.82893,13.45063,16.89149,14.38905,11.38612,10.82307,10.94819,3.691105,0.688172,8.383186,12.26197,14.38905,13.20039,12.95015,15.57771,14.01369,11.94917,11.76149,5.693059,3.816227,6.318671,5.505376,7.44477,6.881721,4.316716,1.188661,6.068426,6.631476,5.067449,0,0,2.627566,1.626588,0.4379277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941349,7.882698,9.822092,6.381232,4.629521,0,0,0,1.1261,4.692082,5.693059,12.26197,13.45063,9.947214,7.757576,0.06256109,0,2.127077,8.070381,9.446725,19.01857,17.89247,13.95112,14.51417,0.1876833,4.254155,14.88954,10.32258,14.01369,13.45063,13.88856,0,0.3753666,3.753666,5.818182,0.9384164,0
0.030,3.253177,0.3128055,2.565005,1.1261,4.879766,5.380254,0,0,0,0,0,1.501466,5.442815,5.818182,0,0.1251222,4.191593,7.882698,10.63539,5.630498,5.004888,3.190616,0.8758553,0,4.692082,12.88759,16.82893,13.45063,16.89149,14.38905,11.38612,10.82307,11.01075,3.691105,0.688172,8.383186,12.26197,14.38905,13.26295,12.88759,15.57771,14.01369,11.94917,11.82405,5.693059,3.816227,6.318671,5.505376,7.507331,6.81916,4.316716,1.188661,6.068426,6.631476,5.067449,0,0,2.565005,1.626588,0.4379277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941349,7.882698,9.822092,6.381232,4.629521,0,0,0,1.1261,4.692082,5.693059,12.26197,13.45063,9.947214,7.757576,0.06256109,0,2.064516,8.070381,9.446725,18.95601,17.95503,14.01369,14.51417,0.1876833,4.254155,14.88954,10.32258,14.01369,13.45063,13.88856,0,0.3753666,3.753666,5.818182,0.9384164,0
0.040,3.253177,0.3128055,2.627566,1.1261,4.879766,5.442815,0,0,0,0,0,1.501466,5.442815,5.818182,0,0.1251222,4.191593,7.882698,10.63539,5.630498,5.004888,3.315738,0.8758553,0,4.692082,12.88759,16.89149,13.45063,16.89149,14.32649,11.38612,10.82307,11.01075,3.691105,0.688172,8.383186,12.19941,14.38905,13.26295,12.95015,15.57771,14.07625,11.94917,11.76149,5.693059,3.816227,6.318671,5.505376,7.507331,6.81916,4.316716,1.188661,6.068426,6.631476,5.067449,0,0,2.627566,1.626588,0.5004888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941349,7.882698,9.822092,6.381232,4.629521,0,0,0,1.1261,4.692082,5.693059,12.26197,13.45063,9.947214,7.757576,0.06256109,0,2.064516,8.070381,9.446725,19.01857,17.89247,14.01369,14.51417,0.1876833,4.254155,14.88954,10.38514,14.01369,13.32551,13.88856,0,0.3753666,3.753666,5.818182,0.9384164,0
0.050,3.190616,0.3128055,2.565005,1.1261,4.879766,5.442815,0,0,0,0,0,1.501466,5.442815,5.818182,0,0.1251222,4.191593,7.882698,10.63539,5.630498,5.004888,3.378299,0.8758553,0,4.692082,12.88759,16.89149,13.45063,16.89149,14.32649,11.44868,10.82307,11.07331,3.691105,0.688172,8.383186,12.26197,14.38905,13.26295,12.95015,15.57771,14.01369,12.01173,11.82405,5.693059,3.816227,6.318671,5.505376,7.507331,6.81916,4.316716,1.188661,6.068426,6.694037,5.067449,0,0,2.565005,1.626588,0.4379277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941349,7.820137,9.759531,6.381232,4.629521,0,0,0,1.1261,4.692082,5.693059,12.26197,13.45063,9.947214,7.757576,0.06256109,0,2.064516,8.070381,9.446725,18.95601,17.89247,13.95112,14.51417,0.1876833,4.254155,14.88954,10.32258,14.01369,13.38807,13.88856,0,0.3753666,3.753666,5.818182,0.9384164,0
