Sensor nummer,29,30,31,32,33,34,40,41,42,43,44,45,46,47,51,52,53,54,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,94,95,96,98,99,100,101,102,103,104,105,106,107,110,111,112,113,114,115,116,117,118,119,122,123,124,125,126,127,128,129,130,131,135,136,137,138,139,140,141,142,143,147,148,149,150,151,152,153,154,155,159,160,161,162,163,164,165,166,167,171,172,173,174,175,176,177,178,179,183,184,185,186,187,188,189,190,191,195,196,197,198,199,200,201,202,208,209,210,211,212,213,214,221,222,223,224,225,Sync
Minimum,0,0,4.066471,5.567937,5.442815,1.564027,0.1876833,0,0,0,1.68915,2.87781,4.441838,0,0,0,0,1.251222,0.06256109,0,0,0.8758553,0,0,2.439883,4.379277,3.691105,1.251222,1.814272,3.190616,1.000978,2.940372,3.378299,0,0,3.002933,3.941349,1.501466,0.9384164,0,0,2.690127,3.128055,3.315738,0,0,1.438905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maximum,17.01662,17.82991,17.2043,25.21212,56.43011,64,13.01271,13.57576,3.128055,14.13881,26.2131,24.96188,64,57.30596,3.816227,6.944282,15.89052,22.33431,19.95699,17.82991,25.21212,19.70675,16.57869,4.379277,16.26588,27.52688,43.91789,23.52297,28.71554,27.40176,30.21701,38.16227,37.22385,36.59824,11.94917,15.7654,22.77224,21.64614,22.58455,16.32845,21.7087,19.70675,36.59824,33.97067,40.60215,12.01173,12.6999,11.19844,14.01369,12.44966,16.0782,12.57478,19.58162,21.33333,26.40078,18.39296,9.321603,12.57478,11.261,11.261,10.19746,8.821115,9.071359,13.38807,13.13783,12.19941,8.320625,8.821115,6.443793,5.630498,5.505376,4.942327,4.942327,10.88563,10.94819,10.76051,5.004888,10.76051,6.756598,7.319648,7.131965,6.193548,7.006843,8.070381,11.07331,9.071359,6.694037,7.507331,10.69795,9.259042,6.881721,8.883676,8.57087,10.26002,6.881721,12.07429,10.63539,6.193548,4.629521,6.381232,4.254155,12.01173,10.00978,4.066471,8.383186,10.4477,12.76246,13.5132,10.32258,8.383186,11.82405,7.44477,5.067449,9.071359,14.26393,14.57674,14.32649,12.88759,12.01173,12.76246,14.82698,7.632453,14.88954,7.882698,7.382209,13.20039,11.88661,6.694037,12.26197,24.96188,12.19941,6.631476,7.569892,10.26002,11.94917,14.9521,13.26295,13.88856,25.14956,12.3871,21.20821,14.07625,12.51222,10.38514,18.70577,23.89834,10.51026,5.442815,5.255132,1.814272,1.188661,0
20% Averarge,5.317693,6.694037,5.505376,8.883676,20.26979,26.2131,5.067449,7.507331,2.252199,7.257087,10.19746,8.383186,22.08407,26.77615,2.189638,3.878788,8.383186,8.883676,10.57283,8.946237,12.32454,7.882698,9.509287,2.189638,6.318671,11.01075,14.38905,9.008798,10.63539,9.634409,11.261,12.82502,13.57576,16.20332,4.254155,7.069404,9.008798,8.320625,8.758554,7.131965,8.946237,8.320625,12.26197,12.32454,19.26882,4.754643,6.381232,5.192571,6.568915,5.567937,8.508309,5.818182,8.070381,9.384164,10.19746,9.947214,3.44086,6.694037,5.505376,5.880743,4.629521,4.191593,4.00391,6.568915,5.567937,6.944282,3.190616,4.254155,2.502444,3.002933,3.878788,2.690127,3.002933,4.942327,4.379277,5.693059,2.752688,5.380254,3.315738,4.379277,4.692082,3.691105,3.628544,4.942327,5.192571,4.629521,3.503421,3.878788,7.131965,7.006843,5.067449,6.005865,5.255132,5.13001,4.129032,4.316716,5.380254,4.00391,3.002933,3.503421,2.815249,8.57087,5.317693,1.939394,4.316716,4.066471,6.443793,9.509287,7.632453,5.880743,9.384164,4.56696,2.502444,4.629521,8.258064,7.319648,9.196481,7.44477,7.945259,9.634409,8.883676,4.504399,6.881721,4.504399,4.191593,8.320625,5.067449,4.191593,8.633431,15.51515,6.130987,3.253177,2.940372,5.192571,6.81916,6.756598,8.695992,8.57087,12.6999,5.13001,12.26197,6.318671,6.443793,5.317693,10.63539,9.446725,4.316716,2.377322,2.439883,1.063539,0.8132942,1
0.000,0,0.5630499,4.254155,6.005865,7.44477,4.379277,0.8758553,0.1876833,0,0.06256109,2.064516,3.44086,5.067449,0.3128055,0,0.06256109,0,1.751711,0.3753666,0,0,1.000978,0,0,3.503421,4.879766,4.00391,1.564027,2.127077,3.378299,1.063539,3.002933,3.378299,0,0.9384164,4.629521,4.817204,1.939394,1.376344,0,0,2.87781,3.44086,3.315738,0,2.252199,3.253177,0,0,0,0,0,0,0,0,0,0,1.1261,0.3753666,0,0,0,0,0,0,0,0,2.87781,0,0,0,0,0,0,0,0,0,1.1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501466,0.5630499,0,0,0,0,0,0,0.5630499,0,0,0,1.188661,0,0.8132942,0,0,0.06256109,3.628544,3.878788,4.504399,2.565005,0.8758553,2.001955,0,0,0.7507331,0,1.000978,1.751711,0,0,2.31476,2.565005,0,0,0,1.063539,0.3753666,0.3128055,1.68915,3.315738,3.565982,0,3.941349,0,0.3128055,0.06256109,4.942327,2.752688,0.3128055,0.4379277,0,0.5004888,0,1
0.010,0,0.5004888,4.254155,5.943304,7.44477,4.379277,0.8758553,0.1876833,0,0.06256109,2.064516,3.44086,5.067449,0.3128055,0,0.06256109,0,1.626588,0.3753666,0,0,1.000978,0,0,3.503421,4.879766,4.00391,1.501466,2.127077,3.44086,1.063539,3.002933,3.44086,0,0.9384164,4.692082,4.817204,1.939394,1.313783,0,0,2.940372,3.378299,3.315738,0,2.252199,3.253177,0,0,0,0,0,0,0,0,0,0,1.063539,0.3753666,0,0,0,0,0,0,0,0,2.815249,0,0,0,0,0,0,0,0,0,0.9384164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564027,0.5004888,0,0,0,0,0,0,0.5004888,0,0,0,0.8132942,0,0.7507331,0,0,0.06256109,3.565982,3.691105,4.504399,2.502444,0.6256109,1.939394,0,0,0.8132942,0,1.000978,1.626588,0,0,2.252199,2.565005,0,0,0,1.063539,0.4379277,0,1.564027,3.002933,3.565982,0,4.00391,0,0.3128055,0.06256109,5.004888,2.752688,0.3128055,0.4379277,0,0.5004888,0,1
0.020,0,0.4379277,4.254155,6.005865,7.44477,4.379277,0.8758553,0.1876833,0,0.06256109,2.001955,3.44086,5.067449,0.3753666,0,0.06256109,0,1.626588,0.3128055,0,0,1.000978,0,0,3.44086,4.879766,4.00391,1.626588,2.064516,3.44086,1.063539,3.002933,3.378299,0,0.8758553,4.629521,4.754643,1.876833,1.313783,0,0,2.940372,3.378299,3.315738,0,2.189638,3.315738,0,0,0,0,0,0,0,0,0,0,1.063539,0.4379277,0,0,0,0,0,0,0,0,2.690127,0,0,0,0,0,0,0,0,0,0.688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564027,0.3753666,0,0,0,0,0,0,0.3753666,0,0,0,0.5630499,0,0.7507331,0,0,0,3.378299,3.691105,4.504399,2.439883,1.000978,1.939394,0,0,0.688172,0,0.9384164,1.564027,0,0,2.189638,2.377322,0,0,0,1.000978,0.3753666,0,1.626588,3.002933,3.565982,0,3.878788,0,0.2502444,0.06256109,4.942327,2.627566,0.3128055,0.4379277,0,0.4379277,0,1
0.030,0,0.4379277,4.254155,6.005865,7.44477,4.379277,0.8758553,0.1251222,0,0.06256109,2.001955,3.503421,5.067449,0.3753666,0,0.06256109,0,1.626588,0.3128055,0,0,1.000978,0,0,3.44086,4.879766,4.00391,1.438905,2.001955,3.44086,1.063539,3.002933,3.44086,0,0.8132942,4.504399,4.754643,1.876833,1.313783,0,0,2.940372,3.378299,3.315738,0,2.189638,3.253177,0,0,0,0,0,0,0,0,0,0,0.8758553,0.3753666,0,0,0,0,0,0,0,0,2.565005,0,0,0,0,0,0,0,0,0,0.1251222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564027,0.06256109,0,0,0,0,0,0,0.3753666,0,0,0,0.3128055,0,0.7507331,0,0,0,3.44086,3.691105,4.00391,2.189638,0.9384164,1.939394,0,0,0.688172,0,0.688172,1.501466,0,0,2.189638,2.377322,0,0,0,1.000978,0.2502444,0,1.564027,2.87781,3.503421,0,3.878788,0,0.2502444,0.06256109,5.004888,2.627566,0.3128055,0.4379277,0,0.4379277,0,1
0.040,0,0.5004888,4.254155,6.005865,7.507331,4.441838,0.8758553,0.1876833,0,0.06256109,1.939394,3.44086,5.067449,0.3753666,0,0.06256109,0,1.68915,0.1876833,0,0,1.000978,0,0,3.378299,4.879766,4.00391,1.438905,2.001955,3.44086,1.063539,3.002933,3.44086,0,0.8132942,4.504399,4.754643,1.876833,1.313783,0,0,2.940372,3.44086,3.315738,0,2.189638,3.065494,0,0,0,0,0,0,0,0,0,0,0.8132942,0.3753666,0,0,0,0,0,0,0,0,2.565005,0,0,0,0,0,0,0,0,0,0.06256109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564027,0.06256109,0,0,0,0,0,0,0.3753666,0,0,0,0.2502444,0,0.7507331,0,0,0,3.378299,3.691105,4.00391,2.189638,0.688172,1.939394,0,0,0.5630499,0,0.688172,1.501466,0,0,2.189638,2.377322,0,0,0,0.9384164,0.2502444,0,1.564027,2.815249,3.628544,0,3.878788,0,0.2502444,0.06256109,5.004888,2.627566,0.3128055,0.4379277,0,0.4379277,0,1
0.050,0,0.5004888,4.254155,6.005865,7.507331,4.441838,0.8758553,0.1876833,0,0.06256109,2.001955,3.44086,5.067449,0.4379277,0,0.06256109,0,1.68915,0.1876833,0,0,1.000978,0,0,3.44086,4.879766,3.941349,1.438905,2.001955,3.44086,1.063539,3.002933,3.378299,0,0.7507331,4.441838,4.692082,1.939394,1.313783,0,0,2.940372,3.378299,3.378299,0,2.127077,3.002933,0,0,0,0,0,0,0,0,0,0,0.8132942,0.3753666,0,0,0,0,0,0,0,0,2.439883,0,0,0,0,0,0,0,0,0,0.1876833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564027,0,0,0,0,0,0,0,0.3753666,0,0,0,0.2502444,0,0.8132942,0,0,0,3.315738,3.565982,3.878788,2.127077,0.7507331,1.939394,0,0,0.5630499,0,0.6256109,1.501466,0,0,2.127077,2.127077,0,0,0,0.9384164,0.1876833,0,1.438905,2.87781,3.565982,0,3.878788,0,0.2502444,0.06256109,4.942327,2.627566,0.3128055,0.4379277,0,0.4379277,0,1
