Sensor nummer,29,30,31,32,33,34,40,41,42,43,44,45,46,47,51,52,53,54,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,94,95,96,98,99,100,101,102,103,104,105,106,107,110,111,112,113,114,115,116,117,118,119,122,123,124,125,126,127,128,129,130,131,135,136,137,138,139,140,141,142,143,147,148,149,150,151,152,153,154,155,159,160,161,162,163,164,165,166,167,171,172,173,174,175,176,177,178,179,183,184,185,186,187,188,189,190,191,195,196,197,198,199,200,201,202,208,209,210,211,212,213,214,221,222,223,224,225,Sync
Minimum,0.3753666,0.4379277,1.751711,5.380254,6.005865,0.6256109,0,0,0,0,0,0,0,0,0,0,0,1.063539,0.5004888,0.3753666,0,0.1251222,0,0,0.8132942,3.878788,2.252199,2.439883,3.190616,3.002933,0.7507331,4.629521,3.44086,0,0,2.064516,1.501466,1.188661,0.688172,1.939394,1.68915,0.1876833,1.251222,4.504399,0,1.376344,1.438905,0,0,0,0,0,0,0,0,0,0.7507331,0.3753666,0,0,0,0,0,0,0,0,0,0.1876833,0,0,0,0,0,0,0,0,0,0.7507331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maximum,17.2043,15.57771,24.2737,23.02248,59.80841,24.2737,5.755621,7.382209,6.193548,13.01271,18.51808,24.52395,29.02835,30.21701,2.690127,8.070381,17.51711,20.70772,20.20723,32.59433,28.02737,43.66764,27.21408,3.253177,11.63636,16.26588,18.14272,15.57771,20.26979,26.2131,33.21994,24.58651,32.1564,26.71359,9.759531,14.57674,16.95406,16.70381,15.20235,19.26882,19.64418,21.08309,15.64027,30.46725,31.90616,15.13978,14.20137,11.69893,14.01369,13.70088,12.51222,18.0176,17.2043,19.83187,17.64223,11.07331,13.01271,10.00978,7.382209,10.94819,7.757576,4.754643,6.881721,11.69893,9.008798,6.81916,12.19941,10.19746,5.380254,6.130987,1.438905,2.377322,3.378299,7.882698,11.82405,10.69795,8.57087,15.39003,7.382209,7.507331,7.695014,7.882698,5.693059,9.634409,11.69893,10.51026,16.39101,11.13587,13.20039,12.95015,12.01173,14.32649,13.5132,12.3871,8.070381,14.88954,14.13881,10.57283,7.507331,8.758554,13.26295,14.76442,10.63539,6.881721,15.45259,18.3304,17.64223,13.95112,11.38612,12.32454,14.70186,11.76149,6.631476,14.57674,17.39198,17.45455,15.01466,12.63734,12.13685,18.64321,16.82893,8.258064,13.13783,18.58064,15.07722,12.01173,13.45063,11.32356,17.51711,19.51906,9.13392,10.38514,16.01564,13.70088,9.822092,13.70088,16.57869,16.39101,18.51808,13.57576,9.509287,12.63734,11.13587,7.632453,15.70284,10.51026,11.32356,14.26393,7.44477,13.88856,4.504399,0
20% Averarge,7.44477,3.878788,8.946237,11.32356,17.95503,12.63734,2.690127,4.692082,3.315738,7.757576,12.88759,12.3871,10.69795,9.822092,1.376344,4.56696,6.506354,8.946237,8.508309,10.26002,12.19941,14.32649,10.38514,1.626588,5.255132,7.632453,11.261,9.759531,12.13685,12.63734,11.5738,12.63734,13.20039,12.44966,5.755621,7.757576,8.00782,10.94819,9.321603,12.57478,11.19844,10.4477,9.759531,13.63832,13.826,9.571848,8.508309,5.317693,6.944282,8.445747,6.506354,9.884653,8.883676,12.01173,10.63539,7.006843,8.070381,4.254155,3.378299,4.817204,4.441838,2.940372,3.128055,4.692082,3.753666,3.128055,6.25611,4.754643,2.439883,4.441838,1.063539,1.188661,2.252199,3.565982,6.25611,5.380254,3.503421,9.008798,3.128055,3.941349,4.191593,4.817204,4.00391,5.693059,8.695992,5.004888,9.259042,5.880743,8.258064,7.194526,6.881721,11.38612,10.63539,8.132942,4.191593,6.631476,5.818182,5.192571,5.317693,4.066471,8.258064,12.13685,7.569892,4.066471,8.695992,13.01271,9.384164,6.193548,4.879766,8.132942,11.69893,7.44477,4.316716,7.319648,12.63734,11.88661,9.321603,7.632453,7.44477,14.20137,11.82405,4.879766,6.25611,11.69893,7.44477,6.443793,6.694037,5.693059,11.76149,11.76149,5.442815,5.505376,7.882698,6.756598,6.631476,6.944282,9.759531,9.446725,10.88563,6.443793,4.879766,7.006843,6.005865,3.941349,8.383186,5.567937,5.380254,7.194526,4.129032,5.880743,2.439883,1
0.000,5.380254,1.876833,3.753666,11.13587,17.82991,11.38612,0,0.06256109,0,0,0,0.2502444,5.505376,3.128055,0,0.1876833,2.127077,2.690127,2.189638,2.439883,0,2.940372,1.814272,0,3.253177,5.755621,7.569892,5.943304,7.319648,6.631476,6.193548,11.01075,10.00978,6.443793,3.065494,5.317693,5.317693,8.258064,4.754643,6.193548,5.693059,5.693059,5.755621,9.446725,5.067449,6.944282,6.944282,1.376344,0.7507331,1.939394,2.252199,5.192571,1.751711,1.1261,2.690127,0,5.317693,1.876833,0.3753666,0,0,0,0,0,0,0,4.379277,3.378299,1.188661,0,0,0,0,0.5004888,4.316716,0.8132942,1.814272,7.695014,1.000978,0,2.940372,3.315738,2.31476,2.752688,5.818182,1.251222,8.508309,4.817204,5.442815,4.379277,4.56696,9.571848,7.507331,5.380254,2.189638,3.878788,1.626588,0,0,0,5.755621,11.01075,6.25611,0.9384164,8.883676,13.63832,7.131965,3.190616,1.1261,7.882698,11.94917,7.069404,4.129032,9.196481,14.26393,11.5738,9.008798,7.507331,7.44477,14.82698,13.26295,5.693059,6.318671,12.44966,7.695014,5.442815,7.069404,5.943304,13.63832,13.07527,5.004888,2.439883,8.758554,6.25611,1.376344,5.255132,11.13587,12.01173,14.26393,7.069404,1.814272,4.441838,2.627566,3.503421,10.19746,4.754643,4.379277,4.817204,2.627566,5.567937,1.188661,1
0.010,5.380254,1.876833,3.941349,11.19844,17.64223,11.38612,0,0,0,0,0,0.2502444,5.505376,3.128055,0,0.1876833,2.127077,2.690127,2.189638,2.439883,0,3.002933,1.814272,0,3.378299,5.755621,7.632453,5.943304,7.319648,6.694037,6.193548,11.01075,10.00978,6.443793,3.128055,5.442815,5.380254,8.320625,4.754643,6.130987,5.755621,5.693059,5.755621,9.446725,5.067449,7.006843,6.944282,1.376344,0.7507331,1.939394,2.31476,5.255132,1.751711,1.1261,2.815249,0,5.380254,2.001955,0.4379277,0,0,0,0,0,0,0,4.441838,3.378299,1.251222,0,0,0,0,0.5630499,4.316716,0.8132942,1.814272,7.757576,1.000978,0,2.940372,3.315738,2.31476,2.752688,5.818182,1.251222,8.57087,4.879766,5.505376,4.379277,4.629521,9.634409,7.569892,5.317693,2.189638,4.066471,1.68915,0,0,0,5.755621,11.07331,6.25611,0.9384164,8.946237,13.63832,7.194526,3.190616,1.188661,7.945259,11.94917,7.006843,4.129032,9.259042,14.26393,11.63636,9.008798,7.507331,7.44477,14.82698,13.32551,5.693059,6.381232,12.44966,7.695014,5.442815,7.131965,6.005865,13.63832,13.01271,5.004888,2.502444,8.695992,6.506354,1.438905,5.255132,11.13587,12.01173,14.32649,7.069404,1.814272,4.441838,2.690127,3.503421,10.19746,4.754643,4.441838,4.754643,2.627566,5.567937,1.188661,1
0.020,5.380254,1.876833,3.753666,11.13587,17.70479,11.32356,0,0.06256109,0,0,0,0.2502444,5.630498,3.190616,0,0.1876833,2.127077,2.690127,2.127077,2.377322,0,3.002933,1.814272,0,3.378299,5.755621,7.632453,5.943304,7.382209,6.631476,6.193548,11.01075,10.00978,6.443793,3.190616,5.442815,5.380254,8.383186,4.817204,6.193548,5.755621,5.693059,5.755621,9.446725,5.067449,7.069404,7.006843,1.501466,0.7507331,1.876833,2.252199,5.255132,1.751711,1.313783,2.752688,0,5.442815,2.127077,0.4379277,0,0,0,0,0,0,0,4.504399,3.44086,1.251222,0,0,0,0,0.5004888,4.316716,0.8132942,1.876833,7.820137,1.188661,0,3.002933,3.378299,2.31476,2.815249,5.818182,1.251222,8.633431,4.879766,5.505376,4.441838,4.754643,9.69697,7.757576,5.317693,2.127077,4.441838,1.876833,0,0,0,5.880743,11.13587,6.318671,0.9384164,9.071359,13.88856,7.194526,3.565982,1.188661,8.00782,12.01173,7.069404,4.129032,9.321603,14.32649,11.69893,9.071359,7.507331,7.44477,14.82698,13.26295,5.693059,6.381232,12.51222,7.695014,5.442815,7.131965,5.943304,13.63832,13.07527,5.004888,2.502444,8.633431,6.318671,1.438905,5.317693,11.13587,12.01173,14.32649,7.069404,1.814272,4.441838,2.690127,3.503421,10.19746,4.754643,4.379277,4.754643,2.627566,5.567937,1.188661,1
0.030,5.442815,1.876833,3.753666,11.07331,17.70479,11.32356,0,0.06256109,0,0,0,0.2502444,5.442815,3.128055,0,0.1876833,2.127077,2.690127,2.189638,2.565005,0,3.002933,1.814272,0,3.565982,5.755621,7.632453,5.943304,7.382209,6.694037,6.25611,10.94819,10.00978,6.443793,3.190616,5.630498,5.567937,8.445747,5.13001,6.193548,5.755621,5.755621,5.755621,9.446725,5.067449,7.257087,7.131965,1.564027,0.7507331,1.939394,2.31476,5.255132,1.751711,1.313783,2.815249,0,5.567937,2.189638,0.4379277,0,0,0,0,0,0,0,4.56696,3.565982,1.251222,0,0,0,0,0.5004888,4.316716,0.8758553,1.939394,7.820137,1.251222,0,3.002933,3.378299,2.377322,2.87781,5.818182,1.251222,8.57087,4.879766,5.505376,4.504399,4.817204,9.69697,7.695014,5.380254,2.189638,4.441838,2.127077,0,0,0,5.880743,11.07331,6.318671,0.9384164,9.13392,14.01369,7.319648,3.691105,1.188661,8.00782,12.01173,7.069404,4.129032,9.259042,14.32649,11.76149,9.071359,7.569892,7.507331,14.82698,13.32551,5.693059,6.381232,12.51222,7.757576,5.505376,7.131965,5.943304,13.95112,13.13783,5.004888,2.502444,8.758554,6.443793,1.564027,5.380254,11.13587,11.94917,14.32649,7.069404,1.814272,4.441838,2.627566,3.503421,10.19746,4.754643,4.379277,4.754643,2.627566,5.630498,1.251222,1
0.040,5.442815,1.876833,3.753666,11.13587,17.70479,11.32356,0,0.06256109,0,0,0,0.2502444,5.442815,3.128055,0,0.1876833,2.189638,2.690127,2.189638,2.565005,0,3.002933,1.814272,0,3.565982,5.755621,7.632453,5.943304,7.44477,6.694037,6.25611,11.01075,10.07234,6.506354,3.253177,5.693059,5.567937,8.508309,5.13001,6.568915,5.818182,5.755621,5.755621,9.446725,5.067449,7.319648,7.069404,1.814272,0.8132942,2.127077,2.31476,5.317693,1.814272,1.313783,2.815249,0,5.567937,2.252199,0.5004888,0,0,0,0,0,0,0,4.56696,3.565982,1.251222,0,0,0,0,0.5004888,4.316716,0.8758553,2.001955,7.882698,1.251222,0,3.128055,3.378299,2.377322,2.87781,5.880743,1.251222,8.695992,4.879766,5.505376,4.56696,4.879766,9.884653,7.757576,5.380254,2.252199,4.56696,2.064516,0,0,0,5.943304,11.13587,6.318671,1.1261,9.259042,14.01369,7.382209,3.878788,1.313783,8.070381,12.01173,7.131965,4.129032,9.384164,14.32649,11.82405,9.071359,7.632453,7.507331,14.88954,13.32551,5.693059,6.443793,12.57478,7.757576,5.567937,7.319648,6.005865,14.01369,13.45063,5.067449,2.565005,8.821115,6.631476,1.564027,5.442815,11.19844,12.01173,14.38905,7.131965,1.814272,4.441838,2.752688,3.565982,10.19746,4.754643,4.504399,4.942327,2.627566,5.630498,1.251222,1
0.050,5.442815,1.876833,3.753666,11.07331,17.64223,11.32356,0,0.06256109,0,0,0,0.2502444,5.505376,3.190616,0,0.1876833,2.127077,2.690127,2.189638,2.565005,0,3.002933,1.814272,0,3.565982,5.755621,7.695014,5.943304,7.820137,6.694037,6.25611,11.07331,9.947214,6.443793,3.253177,5.755621,5.630498,8.508309,5.192571,6.631476,5.818182,5.755621,5.755621,9.446725,5.067449,7.319648,7.069404,1.876833,0.8758553,2.189638,2.377322,5.255132,1.814272,1.313783,2.815249,0,5.505376,2.252199,0.5630499,0,0,0,0,0,0,0,4.754643,3.628544,1.313783,0,0,0,0,0.5004888,4.379277,0.8132942,2.001955,7.945259,1.313783,0,3.128055,3.378299,2.377322,2.87781,5.880743,1.376344,8.695992,4.942327,5.567937,4.629521,4.942327,10.00978,7.882698,5.380254,2.502444,4.629521,2.127077,0,0,0,6.005865,11.19844,6.381232,1.1261,9.446725,14.13881,7.382209,3.941349,1.313783,8.195503,12.01173,7.131965,4.191593,9.446725,14.32649,11.88661,9.071359,7.632453,7.569892,14.9521,13.32551,5.755621,6.443793,12.6999,7.820137,5.567937,7.44477,6.005865,14.01369,13.45063,5.192571,2.565005,8.883676,6.694037,1.68915,5.567937,11.19844,12.13685,14.45161,7.131965,2.127077,4.504399,2.752688,3.503421,10.26002,4.754643,4.56696,4.942327,2.690127,5.755621,1.251222,1
0.060,5.442815,1.876833,3.753666,11.07331,17.64223,11.38612,0,0.06256109,0,0,0,0.3128055,5.505376,3.253177,0,0.2502444,2.127077,2.690127,2.189638,2.565005,0,3.002933,1.814272,0,3.565982,5.755621,7.695014,5.943304,7.757576,6.694037,6.318671,11.01075,10.07234,6.568915,3.315738,5.755621,5.630498,8.57087,5.255132,6.694037,5.818182,5.818182,5.818182,9.446725,5.067449,7.319648,7.194526,1.876833,0.9384164,2.189638,2.627566,5.317693,1.939394,1.313783,2.87781,0,5.567937,2.252199,0.6256109,0,0,0,0,0,0,0,4.754643,3.628544,1.251222,0,0,0,0,0.5630499,4.379277,0.8758553,2.064516,8.00782,1.438905,0,3.190616,3.44086,2.439883,2.940372,5.943304,1.376344,8.758554,4.942327,5.567937,4.629521,4.942327,10.07234,7.882698,5.380254,2.565005,4.692082,2.189638,0,0,0,6.005865,11.19844,6.506354,1.188661,9.446725,14.26393,7.44477,4.00391,1.313783,8.383186,12.07429,7.257087,4.316716,9.446725,14.38905,12.01173,9.071359,7.695014,7.632453,14.9521,13.38807,5.755621,6.506354,12.6999,7.882698,5.630498,7.382209,6.005865,14.01369,13.5132,5.255132,2.565005,8.883676,6.81916,1.751711,5.755621,11.261,12.01173,14.45161,7.194526,2.127077,4.504399,2.815249,3.628544,10.32258,4.817204,4.504399,5.067449,2.690127,5.818182,1.313783,1
0.070,5.442815,1.939394,3.753666,11.19844,17.64223,11.38612,0,0.06256109,0,0,0,0.3128055,5.505376,3.378299,0,0.1876833,2.189638,2.752688,2.189638,2.565005,0,3.065494,1.876833,0,3.565982,5.755621,7.695014,5.943304,7.820137,6.756598,6.318671,11.07331,10.00978,6.506354,3.315738,5.755621,5.630498,8.633431,5.255132,6.756598,6.005865,5.755621,5.755621,9.446725,5.067449,7.319648,7.194526,1.939394,1.000978,2.189638,2.627566,5.255132,2.001955,1.376344,2.87781,0,5.567937,2.31476,0.6256109,0,0,0,0,0,0,0,4.817204,3.628544,1.251222,0,0,0,0,0.5630499,4.379277,0.8758553,2.001955,8.00782,1.438905,0,3.190616,3.44086,2.439883,2.940372,6.005865,1.438905,8.758554,4.942327,5.630498,4.692082,5.067449,10.1349,7.945259,5.505376,2.502444,4.754643,2.252199,0,0,0,6.068426,11.261,6.568915,1.313783,9.571848,14.32649,7.507331,4.066471,1.313783,8.383186,12.07429,7.319648,4.316716,9.759531,14.38905,12.07429,9.071359,7.632453,7.632453,14.9521,13.38807,5.755621,6.506354,12.76246,7.882698,5.755621,7.507331,6.005865,14.07625,13.57576,5.380254,2.565005,8.946237,6.881721,1.751711,5.818182,11.32356,12.19941,14.51417,7.257087,2.189638,4.56696,2.940372,3.628544,10.32258,4.879766,4.629521,5.067449,2.690127,5.818182,1.313783,1
0.080,5.442815,1.939394,3.753666,11.19844,17.64223,11.38612,0,0.06256109,0,0,0,0.3128055,5.505376,3.44086,0,0.2502444,2.189638,2.815249,2.189638,2.627566,0,3.065494,1.939394,0,3.565982,5.755621,7.695014,5.943304,7.882698,6.756598,6.318671,11.07331,10.07234,6.506354,3.44086,5.818182,5.630498,8.695992,5.255132,6.756598,5.880743,5.755621,5.755621,9.446725,5.192571,7.382209,7.194526,1.939394,1.000978,2.189638,2.627566,5.317693,2.001955,1.438905,2.87781,0,5.630498,2.377322,0.688172,0,0,0,0,0,0,0,4.817204,3.628544,1.251222,0,0,0,0,0.5630499,4.441838,0.8758553,2.064516,8.00782,1.564027,0,3.190616,3.44086,2.439883,3.065494,6.005865,1.501466,8.758554,4.942327,5.693059,4.754643,5.13001,10.19746,8.070381,5.505376,2.627566,4.754643,2.252199,0,0,0,6.068426,11.261,6.568915,1.313783,9.509287,14.38905,7.569892,4.066471,1.376344,8.383186,12.13685,7.319648,4.379277,9.634409,14.38905,12.13685,9.071359,7.632453,7.695014,15.01466,13.38807,5.818182,6.568915,12.76246,8.00782,5.755621,7.569892,6.005865,14.20137,13.70088,5.442815,2.627566,8.946237,7.131965,1.751711,5.880743,11.32356,12.19941,14.45161,7.319648,2.189638,4.56696,2.940372,3.628544,10.38514,4.942327,4.629521,5.067449,2.815249,5.818182,1.313783,1
0.090,5.442815,1.939394,3.753666,11.19844,17.57967,11.44868,0,0.06256109,0,0,0,0.3128055,5.505376,3.44086,0,0.1876833,2.127077,2.815249,2.189638,2.627566,0,3.065494,1.939394,0,3.565982,5.818182,7.695014,6.005865,7.882698,6.756598,6.318671,11.13587,10.00978,6.506354,3.44086,5.818182,5.630498,8.695992,5.255132,6.81916,5.943304,5.818182,5.755621,9.571848,5.192571,7.382209,7.194526,1.939394,1.1261,2.31476,2.627566,5.442815,2.001955,1.501466,2.940372,0,5.630498,2.377322,0.688172,0,0,0,0,0,0,0,4.754643,3.691105,1.251222,0,0,0,0,0.6256109,4.441838,0.8758553,2.127077,8.070381,1.626588,0,3.253177,3.44086,2.502444,3.190616,6.068426,1.501466,8.758554,4.942327,5.755621,4.754643,5.13001,10.26002,8.132942,5.567937,2.627566,4.754643,2.252199,0,0,0,6.068426,11.261,6.631476,1.438905,9.571848,14.38905,7.507331,4.191593,1.376344,8.508309,12.07429,7.382209,4.441838,9.69697,14.38905,12.19941,9.13392,7.695014,7.695014,15.01466,13.5132,5.943304,6.568915,12.82502,8.070381,5.755621,7.632453,6.005865,14.26393,13.76344,5.442815,2.627566,8.946237,7.069404,1.814272,5.880743,11.32356,12.26197,14.57674,7.319648,2.189638,4.56696,3.002933,3.565982,10.38514,5.004888,4.692082,5.067449,2.87781,5.880743,1.251222,1
0.100,5.442815,1.939394,3.753666,11.261,17.64223,11.44868,0,0.06256109,0,0,0,0.2502444,5.630498,3.691105,0,0.2502444,2.189638,2.815249,2.252199,2.627566,0,3.065494,1.939394,0,3.565982,5.755621,7.695014,6.005865,8.132942,6.756598,6.381232,11.13587,10.1349,6.631476,3.503421,5.818182,5.630498,8.758554,5.255132,6.881721,6.068426,5.943304,5.818182,9.571848,5.192571,7.382209,7.257087,1.939394,1.1261,2.31476,2.815249,5.442815,2.064516,1.501466,3.002933,0,5.630498,2.377322,0.6256109,0,0,0,0,0,0,0,4.817204,3.691105,1.313783,0,0,0,0,0.6256109,4.441838,0.9384164,2.127077,8.070381,1.564027,0,3.315738,3.503421,2.502444,3.253177,6.130987,1.501466,8.821115,5.004888,5.755621,4.817204,5.13001,10.38514,8.195503,5.630498,2.627566,4.817204,2.31476,0,0,0,6.130987,11.261,6.694037,1.501466,9.634409,14.51417,7.569892,4.191593,1.376344,8.508309,12.13685,7.44477,4.441838,9.69697,14.38905,12.26197,9.13392,7.757576,7.695014,15.07722,13.5132,5.943304,6.568915,12.82502,8.070381,5.818182,7.695014,6.068426,14.26393,13.95112,5.442815,2.627566,8.946237,7.131965,1.814272,5.880743,11.32356,12.26197,14.57674,7.319648,2.252199,4.56696,3.002933,3.628544,10.4477,5.004888,4.817204,5.067449,2.815249,5.880743,1.313783,1
0.110,5.442815,1.939394,3.753666,11.19844,17.64223,11.38612,0,0.06256109,0,0,0,0.3128055,5.693059,3.753666,0,0.2502444,2.127077,2.815249,2.189638,2.627566,0,3.190616,1.876833,0,3.565982,6.005865,7.695014,6.005865,8.195503,6.81916,6.381232,11.13587,10.19746,6.694037,3.503421,5.818182,5.630498,8.758554,5.255132,6.944282,6.130987,5.943304,5.818182,9.634409,5.192571,7.382209,7.257087,1.939394,1.1261,2.31476,2.815249,5.442815,2.064516,1.564027,3.002933,0,5.693059,2.377322,0.688172,0,0,0,0,0,0,0,4.817204,3.691105,1.313783,0,0,0,0,0.6256109,4.504399,0.9384164,2.127077,8.070381,1.626588,0,3.315738,3.503421,2.502444,3.253177,6.193548,1.438905,8.821115,5.004888,5.755621,4.817204,5.13001,10.38514,8.195503,5.630498,2.690127,4.942327,2.31476,0,0,0,6.25611,11.32356,6.756598,1.626588,9.69697,14.45161,7.569892,4.254155,1.313783,8.57087,12.13685,7.507331,4.441838,9.822092,14.45161,12.26197,9.13392,7.757576,7.757576,15.07722,13.57576,6.005865,6.568915,12.82502,8.070381,5.818182,7.695014,6.068426,14.26393,13.95112,5.505376,2.627566,8.946237,7.131965,1.814272,5.943304,11.32356,12.32454,14.57674,7.319648,2.252199,4.56696,3.065494,3.628544,10.4477,5.067449,4.817204,5.067449,2.87781,5.880743,1.313783,1
0.120,5.442815,2.001955,3.753666,11.19844,17.64223,11.44868,0,0.06256109,0,0,0,0.3128055,5.693059,3.816227,0,0.2502444,2.127077,2.815249,2.252199,2.627566,0,3.253177,1.876833,0,3.565982,6.068426,7.695014,6.005865,8.195503,6.944282,6.381232,11.13587,10.19746,6.694037,3.503421,5.818182,5.630498,8.821115,5.255132,6.944282,6.130987,5.943304,5.818182,9.634409,5.13001,7.382209,7.257087,2.001955,1.251222,2.31476,2.87781,5.442815,2.064516,1.626588,3.002933,0,5.693059,2.31476,0.6256109,0,0,0,0,0,0,0,4.879766,3.628544,1.313783,0,0,0,0,0.6256109,4.504399,0.9384164,2.127077,8.132942,1.626588,0,3.315738,3.503421,2.565005,3.253177,6.193548,1.438905,8.821115,5.004888,5.818182,4.817204,5.192571,10.38514,8.195503,5.630498,2.690127,4.942327,2.31476,0,0,0,6.25611,11.32356,6.756598,1.939394,9.947214,14.51417,7.632453,4.254155,1.376344,8.633431,12.13685,7.507331,4.441838,9.69697,14.38905,12.32454,9.071359,7.820137,7.757576,15.07722,13.57576,6.005865,6.631476,12.88759,8.070381,5.818182,7.757576,6.068426,14.26393,13.95112,5.505376,2.627566,8.946237,7.131965,1.876833,5.943304,11.38612,12.19941,14.6393,7.319648,2.252199,4.629521,3.002933,3.628544,10.4477,5.067449,4.817204,5.067449,2.87781,5.880743,1.313783,1
0.130,5.442815,1.939394,3.753666,11.19844,17.64223,11.44868,0,0.06256109,0,0,0,0.3128055,5.693059,3.816227,0,0.2502444,2.189638,2.815249,2.252199,2.627566,0,3.253177,1.939394,0,3.565982,6.068426,7.695014,6.005865,8.258064,6.944282,6.381232,11.13587,10.19746,6.631476,3.503421,5.818182,5.630498,8.883676,5.255132,7.006843,6.193548,5.943304,5.818182,9.571848,5.13001,7.44477,7.257087,2.064516,1.501466,2.377322,2.940372,5.505376,2.064516,1.626588,3.002933,0,5.755621,2.377322,0.688172,0,0,0,0,0,0,0,4.879766,3.628544,1.313783,0,0,0,0,0.688172,4.504399,0.9384164,2.189638,8.132942,1.626588,0,3.315738,3.503421,2.565005,3.315738,6.25611,1.501466,8.883676,5.004888,5.818182,4.879766,5.192571,10.38514,8.320625,5.630498,2.690127,5.004888,2.377322,0,0,0,6.25611,11.44868,6.756598,1.939394,9.947214,14.57674,7.632453,4.254155,1.438905,8.633431,12.13685,7.507331,4.441838,9.759531,14.38905,12.26197,9.13392,7.820137,7.757576,15.07722,13.57576,6.005865,6.568915,12.88759,8.070381,5.818182,7.757576,6.068426,14.26393,14.01369,5.505376,2.690127,9.008798,7.131965,1.876833,6.005865,11.38612,12.3871,14.6393,7.319648,2.252199,4.629521,3.065494,3.628544,10.4477,5.13001,4.817204,5.067449,2.87781,5.880743,1.313783,1
